# bin_center_x bin_center_y count mean_dx mean_dy mean_dz uu vv ww uv uw vw
74.500000 56.500000 3078 1.000310 0.499491 0.701981 0.009586 0.002467 0.004766 0.000113 0.000146 0.000028
74.500000 57.500000 3172 0.999674 0.499951 0.698850 0.010182 0.002632 0.004566 -0.000167 0.000082 -0.000020
74.500000 58.500000 3059 0.996424 0.499133 0.700870 0.009878 0.002395 0.004899 -0.000055 -0.000036 -0.000039
74.500000 59.500000 3199 1.000880 0.500065 0.700499 0.009976 0.002429 0.004846 0.000019 -0.000008 -0.000030
74.500000 60.500000 3100 0.999244 0.501229 0.700418 0.009799 0.002401 0.004948 0.000012 0.000248 0.000037
74.500000 61.500000 3101 1.002099 0.499738 0.698694 0.010429 0.002512 0.004882 0.000070 -0.000100 -0.000031
74.500000 62.500000 3209 1.001676 0.499912 0.698954 0.010020 0.002495 0.004896 0.000012 0.000080 0.000025
74.500000 63.500000 3205 0.999010 0.501576 0.700352 0.010068 0.002546 0.005030 0.000050 0.000131 0.000070
74.500000 64.500000 3039 1.000750 0.500723 0.701467 0.010069 0.002485 0.004914 -0.000057 0.000070 -0.000060
74.500000 65.500000 3161 0.998801 0.500392 0.700736 0.009662 0.002515 0.004939 0.000132 0.000152 -0.000033
74.500000 66.500000 3202 0.998625 0.500310 0.700307 0.009842 0.002522 0.004937 0.000082 0.000225 0.000119
74.500000 67.500000 3192 0.998200 0.499087 0.700867 0.010210 0.002553 0.004968 -0.000153 0.000046 0.000083
74.500000 68.500000 3103 0.999139 0.499268 0.699963 0.009769 0.002573 0.004971 -0.000202 0.000043 -0.000047
74.500000 69.500000 3113 0.997096 0.499438 0.698943 0.009883 0.002392 0.004901 -0.000003 -0.000033 -0.000002
74.500000 70.500000 3038 1.001475 0.501233 0.698748 0.009794 0.002556 0.004884 -0.000036 -0.000078 0.000083
74.500000 71.500000 3137 0.997922 0.498058 0.701124 0.010373 0.002439 0.004975 -0.000167 0.000218 -0.000078
74.500000 72.500000 3111 0.997060 0.499206 0.698266 0.009734 0.002545 0.005020 0.000036 0.000243 -0.000129
74.500000 73.500000 3262 0.999506 0.499028 0.702315 0.009483 0.002462 0.004956 -0.000031 0.000078 0.000064
74.500000 74.500000 3195 1.002196 0.499995 0.701166 0.010659 0.002502 0.004981 0.000087 0.000138 -0.000017
74.500000 75.500000 3119 1.002189 0.499785 0.699191 0.009859 0.002565 0.005054 0.000032 0.000084 -0.000016
74.500000 76.500000 3105 0.999698 0.500852 0.698976 0.009948 0.002503 0.004925 0.000133 -0.000021 0.000052
74.500000 77.500000 3208 0.997219 0.499370 0.699302 0.009721 0.002569 0.004796 -0.000097 -0.000175 0.000029
74.500000 78.500000 3115 1.002495 0.496890 0.699839 0.010351 0.002503 0.004828 -0.000183 -0.000086 -0.000022
74.500000 79.500000 3105 1.001551 0.498086 0.702415 0.009772 0.002479 0.005063 -0.000078 -0.000100 0.000134
74.500000 80.500000 3070 1.001389 0.501317 0.700256 0.010250 0.002583 0.004970 0.000001 0.000046 0.000008
74.500000 81.500000 3122 0.998916 0.500649 0.697558 0.009951 0.002521 0.004908 -0.000069 -0.000004 -0.000045
74.500000 82.500000 3148 0.998695 0.501073 0.699643 0.009599 0.002485 0.005035 0.000138 -0.000132 -0.000105
74.500000 83.500000 3121 1.001874 0.500487 0.702196 0.009844 0.002593 0.005058 -0.000092 -0.000239 -0.000021
74.500000 84.500000 3158 0.998995 0.499918 0.696876 0.009863 0.002528 0.004612 0.000069 -0.000037 -0.000096
74.500000 85.500000 3124 0.998823 0.501380 0.701492 0.009894 0.002540 0.005046 0.000141 -0.000228 -0.000079
74.500000 86.500000 3091 1.000229 0.501042 0.699153 0.009927 0.002394 0.004841 0.000081 0.000156 -0.000029
74.500000 87.500000 3075 0.999090 0.499679 0.698788 0.010348 0.002577 0.004813 -0.000027 0.000003 -0.000077
74.500000 88.500000 3145 0.997513 0.499406 0.699951 0.010259 0.002484 0.004671 0.000116 0.000137 0.000005
74.500000 89.500000 3176 0.999763 0.500953 0.699406 0.010042 0.002630 0.004853 0.000011 -0.000111 -0.000017
74.500000 90.500000 3114 1.000679 0.500329 0.701602 0.010104 0.002484 0.005067 0.000004 0.000043 0.000002
74.500000 91.500000 3075 0.999650 0.500013 0.701060 0.009608 0.002508 0.004744 -0.000034 0.000057 0.000030
74.500000 92.500000 3113 1.002663 0.500396 0.700764 0.009941 0.002504 0.005050 -0.000020 -0.000035 -0.000004
74.500000 93.500000 3116 0.998762 0.499030 0.700123 0.010313 0.002501 0.004902 -0.000080 0.000249 -0.000100
74.500000 94.500000 3031 1.000415 0.497769 0.701123 0.010185 0.002441 0.004943 -0.000158 0.000028 -0.000046
74.500000 95.500000 3093 1.000196 0.500383 0.698973 0.009719 0.002469 0.004877 0.000002 -0.000074 0.000084
74.500000 96.500000 3136 0.999837 0.499193 0.699610 0.010115 0.002514 0.004919 0.000063 0.000062 0.000090
74.500000 97.500000 3153 0.997319 0.499551 0.699862 0.009567 0.002480 0.004819 -0.000093 0.000172 0.000051
74.500000 98.500000 3108 0.997933 0.499761 0.702097 0.009770 0.002469 0.004817 0.000011 0.000198 0.000014
74.500000 99.500000 3051 1.003498 0.498466 0.700678 0.010217 0.002478 0.004949 0.000098 -0.000112 -0.000131
74.500000 100.500000 787 0.991423 0.503093 0.701689 0.009495 0.002552 0.005183 0.000100 0.000083 0.000204
75.500000 0.500000 2320 -1.000062 0.500050 0.697643 0.010036 0.002608 0.005104 -0.000053 -0.000042 0.000070
75.500000 1.500000 3166 -1.002947 0.499907 0.701328 0.010157 0.002434 0.005163 -0.000082 -0.000033 0.000061
75.500000 2.500000 3050 -0.999999 0.499417 0.698022 0.010082 0.002584 0.004942 -0.000022 0.000121 -0.000008
75.500000 3.500000 3130 -1.000906 0.500608 0.699443 0.009808 0.002500 0.004911 0.000112 -0.000021 0.000015
75.500000 4.500000 3221 -0.997435 0.499912 0.698380 0.010282 0.002501 0.005144 -0.000128 -0.000034 0.000087
75.500000 5.500000 3189 -1.002208 0.499406 0.698785 0.009703 0.002469 0.004927 -0.000118 -0.000169 0.000051
75.500000 6.500000 3260 -1.000563 0.500391 0.701876 0.009809 0.002468 0.004874 -0.000107 -0.000143 0.000075
75.500000 7.500000 3109 -1.000975 0.500092 0.700202 0.010302 0.002504 0.004929 -0.000073 0.000131 0.000021
75.500000 8.500000 3184 -1.000265 0.499896 0.699628 0.009722 0.002413 0.004693 0.000079 0.000105 0.000091
75.500000 9.500000 3149 -1.000768 0.500378 0.701101 0.010256 0.002492 0.004790 -0.000075 -0.000065 0.000034
75.500000 10.500000 3142 -0.999780 0.500886 0.698436 0.009973 0.002459 0.004910 0.000125 -0.000082 -0.000010
75.500000 11.500000 3193 -1.001286 0.498350 0.698479 0.010350 0.002411 0.004933 -0.000156 -0.000002 -0.000086
75.500000 12.500000 3070 -1.005580 0.499299 0.703610 0.010032 0.002442 0.004985 0.000008 0.000094 0.000011
75.500000 13.500000 3107 -0.999592 0.500255 0.701155 0.009808 0.002533 0.004770 -0.000005 0.000113 -0.000094
75.500000 14.500000 3171 -0.997930 0.500089 0.699737 0.009731 0.002522 0.004805 -0.000136 0.000138 0.000025
75.500000 15.500000 3104 -0.998314 0.502125 0.699898 0.009428 0.002541 0.004815 0.000149 -0.000115 0.000109
75.500000 16.500000 3149 -1.000714 0.498651 0.699039 0.010044 0.002474 0.004878 0.000016 -0.000056 0.000100
75.500000 17.500000 3116 -1.000251 0.499739 0.698087 0.009525 0.002615 0.005033 0.000180 -0.000194 0.000017
75.500000 18.500000 3102 -1.002259 0.499552 0.699726 0.009655 0.002500 0.004919 -0.000129 -0.000001 0.000023
75.500000 19.500000 3152 -1.000555 0.499044 0.701644 0.010465 0.002566 0.004915 -0.000228 0.000061 -0.000121
75.500000 20.500000 3127 -0.994882 0.499703 0.698308 0.010159 0.002428 0.004897 -0.000096 0.000080 0.000003
75.500000 21.500000 3084 -0.996749 0.499292 0.699308 0.009872 0.002620 0.004759 -0.000059 0.000018 -0.000020
75.500000 22.500000 3208 -0.998665 0.500553 0.700342 0.010105 0.002465 0.004931 -0.000015 0.000095 -0.000062
75.500000 23.500000 3176 -1.002145 0.500838 0.701266 0.009890 0.002359 0.004838 -0.000039 0.000026 0.000086
75.500000 24.500000 2981 -0.999026 0.500503 0.700765 0.009931 0.002390 0.004851 0.000029 0.000122 0.000100
75.500000 25.500000 3137 -1.000887 0.500586 0.697582 0.010096 0.002478 0.004770 -0.000139 -0.000133 0.000045
75.500000 26.500000 3182 -0.997358 0.499219 0.702819 0.010038 0.002512 0.004909 -0.000060 0.000079 -0.000068
75.500000 27.500000 3159 -1.001556 0.499983 0.701362 0.010476 0.002392 0.005015 0.000050 0.000033 -0.000137
75.500000 28.500000 3222 -1.001315 0.500501 0.699110 0.009666 0.002434 0.004792 -0.000078 0.000024 0.000191
75.500000 29.500000 3070 -0.999264 0.500247 0.698126 0.010027 0.002507 0.004932 -0.000024 0.000316 -0.000096
75.500000 30.500000 3086 -0.996093 0.498628 0.702011 0.010385 0.002461 0.005023 0.000075 0.000106 0.000062
75.500000 31.500000 3094 -1.001444 0.498727 0.701793 0.010092 0.002505 0.005005 -0.000004 -0.000283 0.000008
75.500000 32.500000 3080 -1.001439 0.499923 0.698570 0.009856 0.002529 0.004884 -0.000064 0.000116 -0.000067
75.500000 33.500000 3087 -1.000391 0.497862 0.698702 0.010010 0.002543 0.004821 0.000082 -0.000271 0.000049
75.500000 34.500000 3026 -1.000551 0.500496 0.699433 0.009765 0.002441 0.004732 0.000000 -0.000118 0.000019
75.500000 35.500000 3011 -1.002166 0.499438 0.702005 0.010031 0.002519 0.005051 0.000011 0.000021 0.000040
75.500000 36.500000 3157 -0.999965 0.500339 0.699888 0.009688 0.002538 0.005231 0.000078 -0.000054 -0.000121
75.500000 37.500000 3136 -0.999462 0.499322 0.700058 0.009899 0.002548 0.005013 0.000001 0.000116 0.000047
75.500000 38.500000 3198 -0.998729 0.500284 0.699819 0.010153 0.002516 0.004882 -0.000080 0.000010 -0.000051
75.500000 39.500000 3170 -0.999039 0.499727 0.702129 0.010091 0.002521 0.004809 0.000034 -0.000034 -0.000039
75.500000 40.500000 3134 -0.999911 0.501154 0.696622 0.009605 0.002571 0.005040 -0.000024 0.000016 0.000097
75.500000 41.500000 3183 -0.999100 0.500175 0.700183 0.010454 0.002479 0.004885 0.000058 -0.000018 0.000019
75.500000 42.500000 3120 -1.000314 0.498545 0.701296 0.009828 0.002649 0.005011 -0.000056 -0.000015 0.000038
75.500000 43.500000 3182 -0.999905 0.498649 0.700387 0.010009 0.002424 0.004813 0.000070 -0.000018 -0.000077
75.500000 44.500000 3054 -0.998843 0.501105 0.700781 0.009992 0.002526 0.004803 -0.000012 -0.000193 -0.000109
75.500000 45.500000 3141 -1.000253 0.500064 0.698313 0.009737 0.002413 0.004907 0.000133 -0.000083 -0.000079
75.500000 46.500000 3168 -1.002520 0.499530 0.699108 0.010206 0.002417 0.004821 -0.000056 -0.000197 0.000028
75.500000 47.500000 3042 -1.000803 0.500069 0.699561 0.009892 0.002502 0.005052 0.000020 -0.000017 0.000057
75.500000 48.500000 3067 -0.999035 0.501492 0.701920 0.010241 0.002491 0.004873 0.000092 0.000172 0.000010
75.500000 49.500000 3154 -0.998353 0.499972 0.699697 0.009839 0.002590 0.004974 0.000101 0.000001 0.000075
75.500000 50.500000 3197 0.507856 0.499721 0.701247 0.749639 0.002464 0.004895 -0.002811 -0.001252 0.000061
75.500000 51.500000 3145 1.000458 0.499812 0.702653 0.010162 0.002450 0.004840 -0.000016 0.000047 -0.000046
75.500000 52.500000 3266 1.001234 0.501517 0.701273 0.009770 0.002467 0.004969 -0.000076 -0.000009 0.000047
75.500000 53.500000 3172 0.998455 0.500552 0.700571 0.010111 0.002505 0.004962 -0.000025 0.000204 -0.000063
75.500000 54.500000 3149 0.999673 0.500910 0.701798 0.010060 0.002462 0.004890 -0.000125 -0.000098 0.000026
75.500000 55.500000 3113 1.001425 0.500447 0.698846 0.009926 0.002541 0.005008 0.000170 0.000119 0.000091
75.500000 56.500000 3136 0.996267 0.500821 0.701091 0.009819 0.002575 0.005038 0.000123 0.000019 -0.000004
75.500000 57.500000 3112 0.999648 0.501456 0.698360 0.010414 0.002558 0.004946 -0.000040 0.000115 0.000010
75.500000 58.500000 3098 0.998264 0.498776 0.698720 0.009897 0.002487 0.004779 -0.000172 -0.000055 -0.000029
75.500000 59.500000 3126 0.999447 0.500045 0.700384 0.010312 0.002596 0.004907 0.000182 -0.000098 0.000075
75.500000 60.500000 3089 1.002194 0.500762 0.698689 0.010274 0.002485 0.004842 -0.000023 -0.000044 0.000046
75.500000 61.500000 3146 0.998824 0.497984 0.700230 0.010357 0.002624 0.004830 -0.000047 0.000256 0.000021
75.500000 62.500000 3043 0.999478 0.498986 0.698770 0.010358 0.002510 0.004863 -0.000020 0.000011 0.000080
75.500000 63.500000 3039 0.998004 0.499383 0.700645 0.009817 0.002526 0.004708 0.000049 0.000005 -0.000043
75.500000 64.500000 3053 0.997675 0.499032 0.698273 0.010040 0.002530 0.004974 0.000023 0.000088 -0.000126
75.500000 65.500000 3218 1.000465 0.498468 0.700417 0.010141 0.002520 0.004856 -0.000106 -0.000045 0.000184
75.500000 66.500000 3093 1.000178 0.499702 0.699542 0.010403 0.002506 0.004764 0.000109 0.000075 -0.000020
75.500000 67.500000 3166 0.999563 0.500342 0.699999 0.009463 0.002616 0.005042 -0.000025 -0.000099 -0.000023
75.500000 68.500000 3116 0.996836 0.500537 0.702101 0.009819 0.002396 0.004978 0.000033 -0.000068 0.000054
75.500000 69.500000 3056 0.997750 0.498595 0.700283 0.010229 0.002582 0.004647 0.000186 -0.000078 -0.000014
75.500000 70.500000 3076 0.999257 0.497895 0.698782 0.010299 0.002517 0.004885 0.000015 0.000043 0.000023
75.500000 71.500000 3144 0.993889 0.499804 0.700349 0.010097 0.002437 0.004808 -0.000153 0.000156 -0.000005
75.500000 72.500000 3171 1.001223 0.499677 0.699463 0.010024 0.002412 0.004893 -0.000018 -0.000137 0.000079
75.500000 73.500000 3157 0.998634 0.501316 0.700030 0.010090 0.002486 0.004889 -0.000084 -0.000164 0.000050
75.500000 74.500000 3188 0.998654 0.497922 0.699855 0.009456 0.002559 0.004811 0.000187 -0.000109 -0.000054
75.500000 75.500000 3132 0.997560 0.500244 0.702280 0.010171 0.002552 0.004967 0.000008 0.000025 -0.000014
75.500000 76.500000 3100 0.998860 0.500014 0.702074 0.010169 0.002456 0.004898 -0.000031 -0.000023 0.000012
75.500000 77.500000 3031 1.000862 0.499548 0.701006 0.010127 0.002577 0.004957 0.000048 0.000046 -0.000036
75.500000 78.500000 3138 0.999614 0.499668 0.700902 0.009958 0.002455 0.004736 0.000016 0.000196 -0.000012
75.500000 79.500000 3189 1.000533 0.499880 0.701660 0.009799 0.002471 0.004830 -0.000079 -0.000114 0.000014
75.500000 80.500000 3066 0.997497 0.500665 0.698656 0.010071 0.002450 0.004982 -0.000189 -0.000148 -0.000016
75.500000 81.500000 3172 1.001530 0.499843 0.700339 0.010239 0.002408 0.004821 -0.000069 -0.000156 -0.000091
75.500000 82.500000 3154 1.000049 0.501110 0.699747 0.009601 0.002516 0.004964 0.000039 0.000167 -0.000046
75.500000 83.500000 3108 1.000553 0.499621 0.700627 0.010070 0.002420 0.004956 -0.000073 -0.000078 -0.000027
75.500000 84.500000 3085 0.997571 0.500456 0.699678 0.010370 0.002534 0.004888 0.000041 0.000159 -0.000083
75.500000 85.500000 3185 1.002565 0.500381 0.700888 0.010219 0.002501 0.004897 -0.000210 -0.000073 -0.000003
75.500000 86.500000 3150 1.000802 0.500186 0.701474 0.009967 0.002493 0.004696 -0.000139 -0.000042 0.000029
75.500000 87.500000 3149 1.000277 0.499557 0.701796 0.009676 0.002484 0.004842 0.000089 0.000144 -0.000085
75.500000 88.500000 3047 1.001031 0.500371 0.699563 0.009755 0.002569 0.005048 -0.000045 -0.000021 0.000060
75.500000 89.500000 3133 0.999072 0.500599 0.698587 0.009764 0.002454 0.004703 -0.000051 -0.000041 0.000016
75.500000 90.500000 3181 1.002000 0.500464 0.699716 0.010267 0.002478 0.004696 0.000028 0.000007 0.000004
75.500000 91.500000 3162 1.000726 0.500088 0.698254 0.009856 0.002505 0.004841 0.000100 -0.000009 0.000031
75.500000 92.500000 3076 0.998507 0.500715 0.699025 0.009906 0.002506 0.004962 0.000013 -0.000194 -0.000080
75.500000 93.500000 3088 0.999599 0.500072 0.698259 0.009938 0.002481 0.004788 -0.000091 -0.000128 -0.000038
75.500000 94.500000 3180 1.002692 0.498940 0.699705 0.009919 0.002554 0.004837 -0.000154 0.000006 0.000016
75.500000 95.500000 3120 1.003359 0.500159 0.700180 0.010052 0.002422 0.004894 0.000021 0.000173 0.000019
75.500000 96.500000 3056 0.996658 0.500716 0.698468 0.010187 0.002518 0.004997 -0.000010 -0.000156 0.000105
75.500000 97.500000 3159 0.999561 0.500489 0.699411 0.009890 0.002515 0.004788 0.000048 -0.000037 -0.000038
75.500000 98.500000 3070 1.000001 0.500990 0.699307 0.010072 0.002550 0.004729 -0.000007 -0.000017 -0.000026
75.500000 99.500000 3159 0.998718 0.500776 0.699596 0.009920 0.002466 0.004780 -0.000008 0.000132 0.000107
75.500000 100.500000 783 1.002014 0.504008 0.701645 0.009449 0.002658 0.004713 -0.000123 -0.000006 0.000191
76.500000 0.500000 2339 -0.999189 0.498192 0.700679 0.010024 0.002574 0.004848 -0.000078 0.000143 -0.000021
76.500000 1.500000 3102 -0.998239 0.500907 0.698854 0.010504 0.002515 0.004935 -0.000078 -0.000001 -0.000069
76.500000 2.500000 3129 -1.000287 0.498740 0.700795 0.010103 0.002542 0.004991 -0.000018 -0.000189 0.000014
76.500000 3.500000 3079 -1.003700 0.499507 0.700634 0.010066 0.002566 0.004739 -0.000073 -0.000027 -0.000059
76.500000 4.500000 3080 -0.999118 0.500907 0.699228 0.009875 0.002536 0.004874 0.000153 -0.000085 0.000034
76.500000 5.500000 3146 -1.000426 0.500509 0.699997 0.010296 0.002542 0.004904 -0.000061 0.000091 0.000012
76.500000 6.500000 3143 -1.000820 0.498767 0.699679 0.009724 0.002464 0.005043 -0.000045 -0.000148 0.000032
76.500000 7.500000 3195 -1.000452 0.500727 0.699909 0.010270 0.002524 0.005028 0.000062 -0.000253 -0.000105
76.500000 8.500000 3181 -1.001185 0.498368 0.696663 0.010060 0.002523 0.004975 0.000076 -0.000131 -0.000084
76.500000 9.500000 3130 -0.999635 0.499528 0.698434 0.010296 0.002462 0.004753 0.000047 0.000041 -0.000081
76.500000 10.500000 3120 -1.001147 0.498637 0.700653 0.009236 0.002489 0.005012 0.000020 0.000045 0.000049
76.500000 11.500000 3073 -0.999744 0.499223 0.700599 0.009833 0.002538 0.004795 -0.000012 -0.000221 -0.000060
76.500000 12.500000 3110 -0.997214 0.498914 0.696945 0.009674 0.002441 0.004960 -0.000143 0.000074 0.000095
76.500000 13.500000 3146 -1.002630 0.500003 0.700276 0.009898 0.002514 0.004673 0.000012 0.000116 0.000133
76.500000 14.500000 3164 -1.001752 0.499402 0.701705 0.009971 0.002559 0.005051 0.000009 0.000076 -0.000066
76.500000 15.500000 3225 -0.998323 0.500705 0.698091 0.009921 0.002458 0.005040 0.000074 -0.000008 0.000016
76.500000 16.500000 3166 -0.996830 0.497923 0.702805 0.009703 0.002528 0.004997 0.000010 0.000059 0.000008
76.500000 17.500000 3120 -1.000699 0.501143 0.701905 0.009853 0.002620 0.005050 -0.000164 0.000087 0.000017
76.500000 18.500000 3098 -0.999390 0.499223 0.698472 0.009749 0.002488 0.005003 -0.000147 0.000008 -0.000063
76.500000 19.500000 3166 -1.000393 0.499052 0.701484 0.010082 0.002482 0.005004 -0.000073 0.000051 0.000038
76.500000 20.500000 3143 -1.002094 0.501742 0.700711 0.010032 0.002403 0.004722 0.000062 -0.000187 0.000020
76.500000 21.500000 3090 -1.001733 0.500140 0.700086 0.010038 0.002518 0.004903 -0.000044 0.000036 0.000050
76.500000 22.500000 3029 -1.002139 0.500872 0.698509 0.010098 0.002498 0.004939 -0.000015 -0.000031 -0.000097
76.500000 23.500000 3081 -0.998298 0.499943 0.701179 0.010328 0.002512 0.004691 -0.000137 -0.000096 -0.000162
76.500000 24.500000 3151 -0.998988 0.500164 0.699731 0.010127 0.002406 0.004908 -0.000051 -0.000041 -0.000068
76.500000 25.500000 3137 -0.996930 0.500419 0.698572 0.010098 0.002587 0.004766 0.000012 0.000013 0.000092
76.500000 26.500000 3169 -1.000824 0.498713 0.700855 0.009737 0.002535 0.004865 -0.000099 -0.000183 -0.000014
76.500000 27.500000 3095 -0.999404 0.498551 0.700057 0.010579 0.002501 0.005096 -0.000017 0.000178 0.000095
76.500000 28.500000 3228 -0.998005 0.500421 0.698997 0.009593 0.002487 0.004793 -0.000078 0.000129 0.000008
76.500000 29.500000 3133 -0.999223 0.499931 0.697178 0.010198 0.002548 0.004816 0.000150 0.000102 -0.000027
76.500000 30.500000 3167 -1.000402 0.500487 0.699707 0.009816 0.002547 0.005004 -0.000003 0.000086 0.000058
76.500000 31.500000 3145 -0.999542 0.499940 0.700024 0.010053 0.002522 0.004950 0.000108 0.000147 -0.000089
76.500000 32.500000 3018 -0.998346 0.499921 0.699958 0.009947 0.002466 0.004920 -0.000210 0.000054 -0.000121
76.500000 33.500000 3219 -0.997977 0.500993 0.701198 0.009925 0.002432 0.004848 -0.000072 0.000022 0.000084
76.500000 34.500000 3131 -0.998661 0.500959 0.701513 0.009831 0.002427 0.004844 -0.000012 -0.000017 -0.000014
76.500000 35.500000 3106 -0.998626 0.499306 0.701239 0.009776 0.002513 0.004956 -0.000068 0.000155 -0.000053
76.500000 36.500000 3157 -0.999958 0.499645 0.699052 0.009995 0.002490 0.004729 0.000117 0.000088 -0.000073
76.500000 37.500000 3134 -1.001202 0.500430 0.700688 0.009817 0.002471 0.004939 0.000051 -0.000015 -0.000111
76.500000 38.500000 3143 -0.999768 0.500664 0.700581 0.009902 0.002624 0.004937 -0.000127 0.000192 0.000090
76.500000 39.500000 3152 -1.000768 0.498980 0.698439 0.009698 0.002574 0.004686 -0.000014 0.000064 -0.000004
76.500000 40.500000 3079 -1.000122 0.501767 0.700656 0.010190 0.002562 0.004806 -0.000164 -0.000162 0.000035
76.500000 41.500000 3079 -0.999597 0.500392 0.699528 0.009987 0.002521 0.004769 -0.000027 -0.000045 -0.000001
76.500000 42.500000 3198 -0.998743 0.500838 0.699980 0.009835 0.002462 0.004778 -0.000061 -0.000096 0.000055
76.500000 43.500000 3102 -1.000448 0.498992 0.700694 0.010004 0.002531 0.004685 -0.000008 -0.000076 -0.000067
76.500000 44.500000 3239 -1.000777 0.498760 0.702525 0.009908 0.002534 0.004894 -0.000076 -0.000011 -0.000022
76.500000 45.500000 3093 -1.001415 0.500453 0.697925 0.009642 0.002616 0.004910 -0.000025 0.000006 0.000043
76.500000 46.500000 3186 -1.002741 0.500955 0.699892 0.010349 0.002645 0.005069 0.000082 0.000114 0.000032
76.500000 47.500000 3059 -0.999053 0.499394 0.700627 0.009789 0.002478 0.004911 0.000128 -0.000006 0.000026
76.500000 48.500000 3116 -1.001619 0.501223 0.701581 0.009844 0.002538 0.004792 -0.000232 -0.000016 0.000015
76.500000 49.500000 3124 -1.000863 0.498292 0.701416 0.009727 0.002546 0.004970 0.000190 0.000141 -0.000016
76.500000 50.500000 3113 0.509451 0.500924 0.700073 0.746980 0.002567 0.004775 -0.001463 0.003207 -0.000069
76.500000 51.500000 3112 0.999037 0.500668 0.698910 0.010259 0.002477 0.004903 0.000021 0.000202 -0.000085
76.500000 52.500000 3160 1.001005 0.499915 0.700665 0.009904 0.002507 0.004860 -0.000124 0.000006 -0.000118
76.500000 53.500000 3086 1.001258 0.499837 0.699984 0.010191 0.002537 0.004885 -0.000079 -0.000147 -0.000063
76.500000 54.500000 3184 0.997449 0.500605 0.702511 0.009639 0.002492 0.005181 -0.000059 0.000181 -0.000119
76.500000 55.500000 3169 0.998964 0.500104 0.701384 0.010051 0.002570 0.004948 -0.000029 -0.000054 0.000049
76.500000 56.500000 3110 1.002628 0.499956 0.699272 0.009825 0.002513 0.004897 -0.000083 0.000101 0.000074
76.500000 57.500000 3148 0.999672 0.500163 0.701049 0.009866 0.002551 0.004995 0.000075 0.000026 -0.000091
76.500000 58.500000 3136 1.001865 0.501028 0.700636 0.010117 0.002389 0.005092 0.000074 -0.000015 0.000009
76.500000 59.500000 3166 0.999588 0.501508 0.701164 0.009733 0.002470 0.004844 0.000131 -0.000158 -0.000012
76.500000 60.500000 3021 1.001964 0.500861 0.699353 0.009974 0.002416 0.004987 0.000018 -0.000293 0.000061
76.500000 61.500000 3128 0.999788 0.499819 0.699456 0.010103 0.002525 0.004657 0.000042 -0.000117 0.000012
76.500000 62.500000 3109 1.000660 0.500567 0.699624 0.009712 0.002462 0.004938 -0.000021 0.000084 0.000110
76.500000 63.500000 3064 0.998604 0.499670 0.701495 0.009809 0.002455 0.004822 -0.000037 0.000067 0.000040
76.500000 64.500000 3102 1.002839 0.500254 0.702353 0.009830 0.002442 0.004776 -0.000043 0.000186 0.000017
76.500000 65.500000 3086 0.999925 0.501146 0.701331 0.009860 0.002429 0.004925 -0.000085 0.000040 -0.000061
76.500000 66.500000 3177 1.001621 0.500820 0.701099 0.010322 0.002490 0.005065 0.000003 -0.000260 -0.000079
76.500000 67.500000 3111 0.999373 0.499552 0.698365 0.009666 0.002432 0.004874 0.000194 0.000090 0.000061
76.500000 68.500000 3173 0.999463 0.500354 0.698718 0.010400 0.002497 0.004819 -0.000043 0.000080 -0.000029
76.500000 69.500000 3183 1.000064 0.500617 0.699332 0.010210 0.002585 0.004712 -0.000051 0.000033 0.000015
76.500000 70.500000 3083 1.000361 0.498675 0.698562 0.009829 0.002443 0.004996 0.000143 -0.000100 0.000030
76.500000 71.500000 3090 0.999443 0.500245 0.699799 0.010076 0.002557 0.004832 0.000164 0.000074 -0.000044
76.500000 72.500000 3076 0.996569 0.500985 0.701110 0.009568 0.002415 0.004902 -0.000029 -0.000072 -0.000015
76.500000 73.500000 3102 1.000500 0.498948 0.701130 0.009772 0.002332 0.004762 0.000020 -0.000106 0.000011
76.500000 74.500000 3123 1.001418 0.500555 0.700553 0.010096 0.002523 0.004966 -0.000040 -0.000061 0.000002
76.500000 75.500000 3225 1.001495 0.499336 0.700293 0.009511 0.002526 0.004848 -0.000014 -0.000114 -0.000078
76.500000 76.500000 3200 0.997955 0.500073 0.702133 0.010055 0.002485 0.004860 -0.000104 0.000047 -0.000016
76.500000 77.500000 3156 0.998999 0.498509 0.702046 0.010099 0.002445 0.005237 0.000026 -0.000174 0.000031
76.500000 78.500000 3061 1.001079 0.499740 0.699634 0.009672 0.002433 0.004798 -0.000041 0.000121 0.000066
76.500000 79.500000 3081 0.998358 0.499754 0.699722 0.010066 0.002520 0.004807 -0.000018 0.000012 0.000062
76.500000 80.500000 3182 1.003070 0.499515 0.700934 0.009800 0.002584 0.004877 -0.000168 -0.000037 -0.000046
76.500000 81.500000 3083 1.000811 0.501750 0.703254 0.009917 0.002487 0.004835 0.000125 0.000063 0.000157
76.500000 82.500000 3097 1.000938 0.499761 0.699287 0.010034 0.002519 0.004987 0.000170 0.000047 0.000051
76.500000 83.500000 3079 1.001926 0.501585 0.699754 0.010137 0.002472 0.005045 -0.000023 0.000145 0.000004
76.500000 84.500000 3159 1.001074 0.500296 0.699872 0.009836 0.002548 0.005034 0.000058 -0.000376 0.000081
76.500000 85.500000 3088 0.997175 0.500931 0.700609 0.009277 0.002589 0.004667 0.000061 0.000131 0.000051
